Date,DXY Index,ADXY Index,SPX Index,LQD US Equity,LF98TRUU Index,TLT US Equity,USGG2YR Index,CCMP Index,CRB CMDT Index,EUCRBRDT Index,LOCADY Comdty,XAU Curncy,AMZN US Equity
24/7/12,84.005,108.1072,1338.31,120.5,1379.32,131.82,0.2135,2862.99,477.99,101.015,7396,1581.18,11.152
25/7/12,83.524,108.0127,1337.89,120.73,1378.63,132.16,0.2151,2854.24,478.86,99.895,7441,1603.85,10.853
26/7/12,82.808,108.3991,1360.02,120.92,1380.82,130.95,0.2288,2893.25,480.2,102.12,7510.5,1615.85,11
27/7/12,82.709,108.6881,1385.97,120.35,1383.36,128.48,0.2386,2958.09,481.54,103.52,7555,1623.2,11.866
30/7/12,82.794,108.6758,1385.3,120.66,1387.08,129.44,0.2229,2945.84,482.44,103.75,7520,1621.96,11.805
31/7/12,82.635,109.0086,1379.32,121.28,1389.85,129.7,0.2113,2939.52,480.83,103.185,7581,1614.58,11.665
1/8/12,83.058,109.1001,1375.14,120.76,1391.97,128.78,0.2271,2920.21,478.51,103.96,7500,1599.58,11.605
2/8/12,83.361,108.8339,1365,120.84,1392.2,129.51,0.2233,2909.77,477.11,104.675,7386.5,1588.05,11.541
3/8/12,82.375,108.8496,1390.99,120.55,1394.44,127.42,0.2376,2967.9,479.93,106.525,7327,1603.55,11.749
6/8/12,82.266,109.0852,1394.23,120.71,1397.2,127.47,0.2397,2989.91,482.05,106.94,7400,1610.68,11.7
7/8/12,82.21,109.2419,1401.35,120.08,1399.06,125.83,0.2637,3015.86,487.98,109.13,7567,1612.35,11.828
8/8/12,82.394,109.1575,1402.22,119.74,1399.3,125.16,0.2718,3011.25,489.15,110.075,7525.5,1612.55,11.719
9/8/12,82.638,109.2551,1402.8,119.66,1399.01,125.07,0.272,3018.64,490.17,110.17,7495.5,1617.18,11.703
10/8/12,82.553,109.1255,1405.87,120,1397.83,125.7,0.2606,3020.86,487.99,110.075,7430.5,1620.15,11.638
13/8/12,82.435,109.0532,1404.11,119.75,1398.53,125.49,0.2648,3022.52,486.47,111.325,7426.5,1609.75,11.622
14/8/12,82.483,109.0023,1403.93,119.21,1397.98,123.79,0.275,3016.98,487.61,110.795,7407,1599.05,11.66
15/8/12,82.645,108.8631,1405.53,118.65,1396.58,122.05,0.2853,3030.93,488.44,112.275,7386,1603.1,11.871
16/8/12,82.357,108.7659,1415.51,118.3,1396.08,121.01,0.2915,3062.39,487.41,112.835,7386,1615.13,12.078
17/8/12,82.596,108.7484,1418.16,118.46,1396.82,121.6,0.2862,3076.59,488.59,112.255,7496,1616.4,12.058
20/8/12,82.456,108.7323,1418.13,118.79,1398.59,121.85,0.2824,3076.21,490.26,112.54,7433,1620.5,12.018
21/8/12,81.907,108.9854,1413.17,118.99,1400.69,122.39,0.2866,3067.26,492.9,112.845,7510,1637.8,11.973
22/8/12,81.486,108.9008,1413.49,119.67,1401.65,124.41,0.2585,3073.67,493.39,112.56,7571.5,1654.5,12.155
23/8/12,81.359,109.2081,1402.08,119.76,1402.61,124.93,0.2587,3053.4,492.97,114.105,7667.5,1670.53,12.06
24/8/12,81.593,108.9992,1411.13,119.89,1402.82,124.81,0.2674,3069.79,493.21,112.54,7600.5,1670.5,12.287
27/8/12,81.658,108.866,1410.44,120.04,1404.22,125.54,0.2635,3073.19,492.45,111.52,7600.5,1663.97,12.196
28/8/12,81.37,108.8242,1409.3,120.21,1404.54,125.84,0.2637,3077.14,490.9,109.66,7606,1666.75,12.306
29/8/12,81.549,108.8707,1410.49,119.96,1405.29,125.29,0.2696,3081.19,492.77,109.58,7524.5,1656.5,12.356
30/8/12,81.691,108.8584,1399.48,120,1405.29,125.94,0.2539,3048.71,491.13,109.35,7611,1655.6,12.311
31/8/12,81.208,109.0111,1406.58,120.83,1406.12,127.72,0.2205,3066.97,490.7,110.855,7576.5,1691.85,12.414
3/9/12,81.208,109.1838,1406.58,120.83,1406.12,127.72,0.2205,3066.97,490.7,112.33,7649.5,1692.33,12.414
4/9/12,81.312,109.0708,1404.94,120.16,1407.89,127.32,0.2303,3075.06,491.16,111.64,7640.5,1695.88,12.394
5/9/12,81.235,108.9047,1403.43,120.21,1409.06,126.72,0.2342,3069.27,491.95,110.11,7606.5,1692.93,12.311
6/9/12,81.04,109.1295,1432.12,119.68,1412.06,124.61,0.2579,3135.81,491.65,110.46,7670.5,1700.33,12.569
7/9/12,80.252,109.3984,1437.92,119.93,1416.89,124.03,0.25,3136.42,493.64,109.67,7844,1735.85,12.957
10/9/12,80.357,109.5048,1429.08,119.92,1419.54,124.33,0.246,3104.03,492.08,109.855,8032,1726.06,12.854
11/9/12,79.857,109.6655,1433.57,120.02,1421.79,123.55,0.246,3104.53,491.54,110.84,8080,1731.88,12.784
12/9/12,79.737,109.811,1436.56,119.78,1426.72,122.01,0.242,3114.31,491.81,111.52,8100.5,1730.75,12.782
13/9/12,79.262,109.6594,1459.99,120.42,1428.7,121.53,0.234,3155.83,492.08,111.885,8055.5,1767.12,13.012
14/9/12,78.847,110.5722,1465.77,119.7,1434.29,118.3,0.25,3183.95,495.33,113.25,8400.5,1770.5,13.064
17/9/12,79.01,110.6178,1461.19,120.11,1435.51,119.72,0.254,3178.67,493.14,112.53,8293,1761.25,12.9
18/9/12,79.249,110.5004,1459.32,120.48,1436.09,120.32,0.254,3177.8,491.69,109.405,8224,1771.31,12.938
19/9/12,79.055,110.63,1461.05,120.68,1436.35,121.11,0.2581,3182.62,494.55,104.99,8323,1770.3,13.084
20/9/12,79.411,110.3663,1460.26,120.5818,1434.69,121.41,0.2581,3175.96,494.68,105.835,8202,1768.53,13.041
21/9/12,79.328,110.7312,1460.15,120.8,1434.04,121.55,0.2581,3179.96,492.49,107.535,8282,1773.1,12.874
24/9/12,79.518,110.5437,1456.89,120.98,1432.12,122.5,0.2581,3160.78,495.09,105.635,8155.5,1764.4,12.74
25/9/12,79.552,110.6733,1441.59,121.22,1429.97,123.71,0.2622,3117.73,496.64,107.075,8235.5,1760.64,12.623
26/9/12,79.885,110.43,1433.32,121.56,1422.1,125.04,0.2578,3093.7,496.2,105.53,8130.5,1752.75,12.484
27/9/12,79.548,110.752,1447.15,121.5,1424.72,124.15,0.25,3136.6,495.06,107.795,8175,1777.38,12.83
28/9/12,79.935,111.0774,1440.67,121.77,1425.69,124.22,0.2304,3116.23,497.31,107.71,8267.5,1772.25,12.716
1/10/12,79.824,111.1159,1444.49,121.71,1427.59,124.42,0.2343,3113.53,497.67,108.835,8191.5,1775.43,12.601
2/10/12,79.744,110.9388,1445.75,121.75,1428.15,124.25,0.2343,3120.04,496.28,108.75,8340,1774.57,12.53
3/10/12,79.965,110.8913,1450.99,121.83,1428.92,124.29,0.2303,3135.23,495.4,105.835,8276,1777.88,12.796
4/10/12,79.353,111.1033,1461.4,121.73,1431,122.74,0.2421,3149.46,494.1,106.905,8325,1790.15,13.024
5/10/12,79.337,111.1621,1460.93,121.54,1432.79,121.15,0.2579,3136.19,493.44,108.455,8299,1780.7,12.926
8/10/12,79.54,111.0839,1455.88,121.86,1432.79,122.17,0.2579,3112.35,491.77,108.85,8133,1774.55,12.953
9/10/12,79.951,111.0633,1441.48,121.99,1432.87,121.95,0.2579,3065.02,489.44,110.435,8183,1764.2,12.548
10/10/12,79.917,110.8532,1432.56,122.21,1431.77,122.81,0.2599,3051.78,488.52,112.45,8124.5,1762.29,12.25
11/10/12,79.775,111.1134,1432.84,122.61,1434.68,123.66,0.262,3049.42,489.43,112.515,8212,1767.18,12.211
12/10/12,79.667,111.3487,1428.59,122.75,1435.08,123.97,0.26,3044.12,488.24,111.585,8179,1754.03,12.118
15/10/12,79.742,111.2599,1440.13,123.13,1437.7,123.69,0.258,3064.18,485.45,111.61,8130,1737.4,12.209
16/10/12,79.405,111.445,1454.92,123.05,1440.15,121.9803,0.266,3101.17,485.27,112.19,8141.5,1747.47,12.197
17/10/12,79.016,111.6421,1460.91,122.81,1443.21,120.85,0.2942,3104.12,485.94,110.225,8112.5,1750.15,12.375
18/10/12,79.367,111.4973,1457.34,122.58,1444.63,120.11,0.2983,3072.87,487.46,109.525,8210,1741.4,12.243
19/10/12,79.621,111.3167,1433.19,122.8,1443.9,121.74,0.2945,3005.62,486.68,108.89,8121,1721.75,12
22/10/12,79.652,111.3691,1433.82,122.51,1444.22,120.96,0.3067,3016.96,485.27,106.8,7983.5,1728.6,11.689
23/10/12,79.976,111.2893,1413.11,122.72,1440.34,122.69,0.2865,2990.46,482,104.88,7861,1707.63,11.716
24/10/12,79.914,111.3089,1408.75,122.39,1440.92,121.48,0.2892,2981.7,480.79,105.09,7860.5,1702.04,11.425
25/10/12,80.044,111.6099,1412.97,122.04,1441.32,120.86,0.3108,2986.12,478.54,105.07,7852,1712.1,11.146
26/10/12,80.068,111.5289,1411.94,122.64,1439.18,122.64,0.297,2987.95,477.53,106.23,7765,1711.2,11.912
29/10/12,80.232,111.4517,1411.94,122.64,1438.59,122.64,0.2892,2987.95,476.76,106.72,7720,1709.25,11.912
30/10/12,79.931,111.6348,1411.94,122.64,1438.59,122.64,0.2892,2987.95,476.54,106.79,7760,1709.6,11.912
31/10/12,79.919,111.7084,1412.16,123.02,1438.21,123.36,0.2814,2977.23,476.16,107.245,7819,1720.65,11.645
1/11/12,80.047,111.6624,1427.59,122.48,1439.92,122.35,0.2814,3020.06,477.12,106.275,7811,1714.2,11.607
2/11/12,80.593,111.6075,1414.2,122.24,1441.38,122.26,0.2816,2982.13,475.49,104.385,7765.5,1678,11.621
5/11/12,80.749,111.3288,1417.26,122.3,1442.31,122.95,0.2737,2999.66,474.51,103.29,7604,1684.97,11.717
6/11/12,80.613,111.3994,1428.39,121.71,1444.06,121.79,0.3015,3011.93,475.65,106.675,7661,1716,11.878
7/11/12,80.759,111.6573,1394.53,121.96,1442.6,124,0.2698,2937.29,474.64,105.7,7654.5,1717.55,11.603
8/11/12,80.793,111.5094,1377.51,121.84,1441.63,125.84,0.2579,2895.59,477.95,104.795,7605.5,1731.4,11.368
9/11/12,81.026,111.4868,1379.85,121.54,1437.54,125.98,0.258,2904.87,477.14,106.055,7540.5,1731.07,11.316
12/11/12,81.035,111.5338,1380.03,121.56,1437.54,126.19,0.258,2904.26,476.16,107.775,7626.5,1728.2,11.324
13/11/12,81.084,111.4948,1374.53,121.61,1435.95,126.61,0.25,2883.89,476.94,106.625,7606.5,1724.95,11.33
14/11/12,81.056,111.621,1355.49,121.86,1434.43,126.73,0.246,2846.81,477.31,107.26,7635,1726.5,11.147
15/11/12,81.078,111.5262,1353.33,121.62,1428.72,126.4844,0.242,2836.94,479.06,107.64,7605.5,1715.75,11.03
16/11/12,81.257,111.1828,1359.88,121.66,1427.61,126.37,0.2379,2853.13,476.98,104.63,7573,1713.72,11.262
19/11/12,80.874,111.4294,1386.89,122.04,1432.19,125.66,0.2419,2916.07,475.85,107.63,7670.5,1731.72,11.486
20/11/12,80.957,111.5265,1387.81,121.66,1434.67,124.4,0.254,2916.68,477.13,107.585,7731,1727.05,11.689
21/11/12,80.932,111.4857,1391.03,121.75,1436.27,124.33,0.2702,2926.55,477.2,108.31,7705,1728.69,11.902
22/11/12,80.699,111.4878,1391.03,121.75,1436.27,124.33,0.2702,2926.55,477.2,107.695,7716,1729.55,11.902
23/11/12,80.192,111.4173,1409.15,121.802,1437.59,124.21,0.2703,2966.85,477.46,108.245,7676,1753,11.994
26/11/12,80.251,111.4349,1406.29,122,1440.3,124.8,0.2663,2976.78,478.25,107.74,7770.5,1748.7,12.181
27/11/12,80.402,111.5484,1398.94,122.07,1442.75,125.29,0.2602,2967.79,480.74,106.865,7796,1742.09,12.17
28/11/12,80.336,111.4505,1409.93,122.05,1443.6,125.11,0.2618,2991.78,480.94,105.88,7720,1719.69,12.356
29/11/12,80.204,111.8281,1415.95,122.14,1447.43,125.13,0.2539,3012.03,482.21,107.915,7850,1725.74,12.564
30/11/12,80.153,111.8955,1416.18,122.13,1449.72,124.79,0.2461,3010.24,483.47,108.43,7949,1714.98,12.603
3/12/12,79.882,111.7655,1409.46,121.89,1452.27,124.66,0.25,3002.2,483.19,108.835,7975.5,1715.96,12.516
4/12/12,79.644,111.8098,1407.05,122,1454.17,125.38,0.2421,2996.69,484.53,107.705,7991,1697.59,12.624
5/12/12,79.774,111.8641,1409.28,122.25,1458.75,125.32,0.2381,2973.7,487.38,106.785,8022,1693.9,12.698
6/12/12,80.258,111.8726,1413.94,122.2302,1460.79,125.59,0.2381,2989.27,486.63,105.09,8020.5,1699.88,12.669
7/12/12,80.408,111.7978,1418.07,121.94,1462.87,124.43,0.2381,2978.04,484.52,104.86,7965.5,1704.07,12.663
10/12/12,80.328,111.7606,1418.55,122.05,1464.6,124.98,0.2341,2986.96,484.21,105.875,8111.5,1713.11,12.389
11/12/12,80.061,111.8318,1427.84,121.6,1467.25,124.0303,0.238,3022.3,484.51,106.19,8070,1709.95,12.535
12/12/12,79.815,111.8395,1428.48,121.23,1469.35,122.59,0.242,3013.81,485.82,108.695,8102,1711.71,12.588
13/12/12,79.928,111.9476,1419.45,121.0396,1469.93,122.68,0.25,2992.16,483.87,108.33,8000.5,1697.1,12.563
14/12/12,79.58,111.8208,1413.58,121.13,1469.62,123.6,0.234,2971.34,485.31,107.685,8047.5,1696.15,12.46
17/12/12,79.568,111.8416,1430.36,120.74,1470.37,121.75,0.25,3010.6,485.39,107.575,8001,1698.32,12.693
18/12/12,79.359,111.8944,1446.79,120.44,1471.44,120.51,0.2779,3054.53,485.49,108.125,8005.5,1671.23,13.02
19/12/12,79.269,111.9849,1435.81,120.91,1472.42,120.91,0.2739,3044.37,486,109.48,7946,1667.18,12.9
20/12/12,79.261,111.8547,1443.69,121.03,1472.88,120.93,0.27,3050.39,485.63,108.695,7825.5,1647.92,13.075
21/12/12,79.617,111.7571,1430.15,121.24,1471.2,122.25,0.2661,3021.01,485.52,107.36,7768.5,1657.22,12.846
24/12/12,79.642,111.7451,1426.66,121.16,1471.81,122.03,0.2661,3012.6,484.33,106.87,7780,1657.84,12.931
25/12/12,79.67,111.7451,1426.66,121.16,1471.81,122.03,0.2661,3012.6,484.33,106.87,7780,1657.98,12.931
26/12/12,79.621,111.7323,1419.83,120.97,1472.6,122.2,0.2661,2990.16,484.35,107.635,7780,1659.45,12.432
27/12/12,79.62,111.7746,1418.1,121.36,1472.63,122.61,0.2622,2985.91,483.62,108.165,7871.5,1664.1,12.416
28/12/12,79.678,111.9045,1402.43,121.63,1472.41,123.31,0.2465,2960.31,483.35,107.885,7870,1655.7,12.259
31/12/12,79.769,111.9633,1426.19,120.99,1472.56,121.18,0.2468,3019.51,484.07,109.27,7915,1675.35,12.544
1/1/13,79.736,111.9633,1426.19,120.99,1472.56,121.18,0.2468,3019.51,484.07,109.27,7915,1675.92,12.544
2/1/13,79.845,112.2647,1462.42,121.27,1478.76,119.56,0.2549,3112.26,483.2,110.865,8085,1686.89,12.866
3/1/13,80.382,112.2638,1459.37,120.61,1481.97,117.94,0.2669,3100.57,483.15,110.915,8140.5,1663.99,12.924
4/1/13,80.499,111.8942,1466.47,120.55,1483.09,118.4,0.2635,3101.66,483.35,109.94,8026,1656.1,12.958
7/1/13,80.256,111.9066,1461.89,120.75,1485.47,118.4499,0.2637,3098.81,483.41,109.77,7995.5,1646.92,13.423
8/1/13,80.345,111.9601,1457.15,120.86,1486.7,119.23,0.252,3091.81,482.29,110.27,8050.5,1659.13,13.319
9/1/13,80.557,112.1438,1461.02,120.82,1489.05,119.12,0.2402,3105.81,483.17,110.12,8059,1657.63,13.318
10/1/13,79.738,112.2664,1472.12,120.88,1490.63,118.79,0.2483,3121.76,485.11,110.03,8117,1675.36,13.267
11/1/13,79.563,112.3839,1472.05,121.1,1491.63,119.85,0.2489,3125.64,484.79,107.565,8071,1662.98,13.397
14/1/13,79.488,112.4513,1470.68,120.86,1492.45,119.52,0.245,3117.5,485.37,108.51,8030,1667.8,13.637
15/1/13,79.779,112.4385,1472.34,120.76,1491.4,120.07,0.2452,3110.78,486.2,108.88,7945,1679.62,13.595
16/1/13,79.804,112.4236,1472.63,120.76,1491.79,120.32,0.2413,3117.54,485.79,108.28,7910.5,1679.93,13.447
17/1/13,79.649,112.5726,1480.94,120.55,1493.72,119.12,0.2616,3136,485.77,108.32,7930,1687.64,13.524
18/1/13,80.036,112.6534,1485.98,120.67,1495.02,120.04,0.2503,3134.71,487.44,108.955,8053,1684.25,13.606
21/1/13,80.036,112.5065,1485.98,120.67,1495.02,120.04,0.2503,3134.71,487.44,109.67,8020.5,1690.05,13.606
22/1/13,79.874,112.5086,1492.56,120.67,1496.78,120.27,0.2423,3143.18,490.35,109.89,8068,1692.75,13.51
23/1/13,79.92,112.4731,1494.81,120.82,1498.85,120.09,0.2344,3153.67,487.28,110.775,8115.5,1685.84,13.406
24/1/13,79.949,112.331,1494.82,120.65,1500.25,119.67,0.2386,3130.38,490.7,111.52,8036,1667.97,13.681
25/1/13,79.748,112.1235,1502.96,120.1,1501.33,118.03,0.2718,3149.71,487.46,111.225,8060,1658.65,14.2
28/1/13,79.78,111.3931,1500.18,120,1501.66,117.6,0.274,3154.3,488.11,111.27,8015,1655.61,13.802
29/1/13,79.564,111.747,1507.84,119.73,1499.13,116.95,0.2774,3153.66,487.22,112.465,8010.5,1663.8,13.018
30/1/13,79.281,111.862,1501.96,119.33,1496.32,116.75,0.2657,3142.31,490.05,112.65,8175.5,1677,13.638
31/1/13,79.207,111.7105,1498.11,119.42,1492.3,117.32,0.2618,3142.13,491.52,113.11,8170,1663.7,13.275
1/2/13,79.125,111.4519,1513.17,118.74,1492.99,115.54,0.2618,3179.1,491.81,114.63,8160,1667.4,13.25
4/2/13,79.554,111.7045,1495.71,119.14,1490.88,117.02,0.25,3131.17,490.15,113.1,8226,1674.3,12.999
5/2/13,79.488,111.7531,1511.29,118.9,1489.57,115.98,0.254,3171.58,489.68,113.995,8242.5,1672.95,13.345
6/2/13,79.721,111.6764,1512.12,119.21,1489.44,116.93,0.246,3168.48,487.64,113.965,8200,1677.57,13.111
7/2/13,80.192,111.6714,1509.39,119.25,1487.92,116.67,0.25,3165.13,483.94,114.12,8212,1671.4,13.012
8/2/13,80.246,111.4023,1517.93,119.51,1487.37,117.12,0.25,3193.87,484.43,116.025,8215,1667.25,13.098
11/2/13,80.31,111.3563,1517.01,119.45,1488.18,117.03,0.254,3192.01,484.64,115.29,8216,1648.07,12.86
12/2/13,80.106,111.3811,1519.43,119.33,1488.58,116.74,0.262,3186.49,484.51,114.785,8184.5,1651.33,12.935
13/2/13,80.091,111.5177,1520.33,119.05,1490.93,115.79,0.274,3196.88,484.35,115.28,8221,1642.5,13.474
14/2/13,80.458,111.6063,1521.38,119.38,1491.82,116.84,0.262,3198.66,483.93,115.325,8197,1634.85,13.462
15/2/13,80.58,111.591,1519.79,119.33,1492.57,116.5,0.2661,3192.03,482.87,114.37,8198.5,1610.15,13.254
18/2/13,80.627,111.4187,1519.79,119.33,1492.57,116.5,0.2661,3192.03,482.87,114.415,8075.5,1609.78,13.254
19/2/13,80.468,111.4513,1530.94,119.3,1494.26,115.92,0.2701,3213.6,482.94,114.04,8070,1605.05,13.488
20/2/13,81.069,111.6351,1511.95,119.5,1495.24,116.27,0.2581,3164.41,481.45,113.305,8009.5,1564.55,13.321
21/2/13,81.461,111.2714,1502.42,119.69,1493.61,116.95,0.25,3131.49,479.46,111.43,7847.5,1576.27,13.297
22/2/13,81.482,111.4265,1515.6,119.77,1494.68,117.03,0.248,3161.82,475.81,111.095,7825,1581.16,13.271
25/2/13,81.67,111.4872,1487.85,120.48,1497.18,119.33,0.2378,3116.25,475.09,111.85,7865.5,1593.46,12.994
26/2/13,81.87,111.394,1496.94,120.33,1496.06,118.64,0.2422,3129.65,475.38,110.58,7785,1613.76,12.968
27/2/13,81.602,111.5734,1515.99,120.29,1497.63,118.29,0.2422,3162.26,476.53,109.955,7831,1597.1,13.163
28/2/13,81.949,111.5579,1514.68,120.33,1499.88,118.51,0.2343,3160.19,477.73,109.92,7828,1579.61,13.214
1/3/13,82.313,111.3448,1518.2,120.23,1500.13,118.9,0.2342,3169.74,477.22,107.99,7620.5,1576.18,13.287
4/3/13,82.195,111.0241,1525.2,120.14,1501.33,118.27,0.2342,3182.03,477.71,107.76,7751,1573.83,13.656
5/3/13,82.087,111.1728,1539.79,119.94,1503.6,117.93,0.2381,3224.13,477.92,108.225,7720,1575.5,13.779
6/3/13,82.459,111.35,1541.46,119.59,1505.01,116.86,0.246,3222.37,477.58,108,7699.5,1583.97,13.69
7/3/13,82.081,111.291,1544.26,119.2,1506.22,115.96,0.25,3232.09,478.37,108.11,7671,1579,13.694
8/3/13,82.696,111.2889,1551.18,118.78,1506.59,114.75,0.25,3244.37,480.93,106.62,7730,1578.97,13.71
11/3/13,82.573,111.1326,1556.22,118.86,1507.75,114.86,0.254,3252.87,481.61,106.3,7677,1581.6,13.562
12/3/13,82.584,111.2508,1552.48,119.1,1508.91,115.69,0.254,3242.32,481.9,106.36,7815,1592.8,13.707
13/3/13,82.889,111.1719,1554.52,118.99,1509.37,115.57,0.258,3245.12,482,105.47,7777.5,1587.7,13.755
14/3/13,82.606,110.9081,1563.23,119.04,1510.67,115.22,0.262,3258.93,483.36,105.92,7762,1590.19,13.287
15/3/13,82.261,110.9565,1560.7,119.2,1511.83,115.76,0.25,3249.07,483.09,107.125,7782,1592.1,13.091
18/3/13,82.694,110.8286,1552.1,119.49,1511.69,116.64,0.242,3237.59,480.83,106.415,7555.5,1605.49,12.894
19/3/13,82.989,110.8388,1548.34,119.69,1512.21,117.43,0.2379,3229.1,481.69,105.385,7539,1612.87,12.821
20/3/13,82.779,110.7841,1558.71,119.34,1512.89,116.12,0.246,3254.19,481.62,105.515,7574.5,1606.92,12.864
21/3/13,82.74,110.8115,1545.8,119.46,1513.04,117.24,0.246,3222.6,481.85,104.32,7580,1614.85,12.67
22/3/13,82.376,110.7162,1556.89,119.47,1512.96,117.33,0.25,3245,481.58,104.4,7618,1608.55,12.888
25/3/13,82.828,111.0143,1551.69,119.47,1514.21,117.22,0.2419,3235.3,482.25,104.75,7602,1605.3,12.801
26/3/13,82.881,111.1046,1563.77,119.55,1514.33,117.36,0.2459,3252.48,483.25,104.955,7631,1600.05,13.016
27/3/13,83.221,110.9484,1562.85,119.97,1514.05,118.36,0.2422,3256.52,482.54,106.25,7570,1605.27,13.265
28/3/13,82.996,110.9594,1569.19,119.9,1515.15,117.76,0.2422,3267.52,479.78,106.18,7582.5,1596.97,13.325
29/3/13,82.976,110.9594,1569.19,119.9,1515.15,117.76,0.2421,3267.52,479.78,106.18,7582.5,1597.5,13.325
1/4/13,82.733,110.9694,1562.17,119.36,1515.88,118.39,0.2382,3239.17,478.77,106.47,7582.5,1599.52,13.081
2/4/13,82.924,111.0138,1570.25,119.35,1516.99,117.91,0.2382,3254.86,478.58,107.305,7434.5,1575.89,13.166
3/4/13,82.718,110.9934,1553.69,119.83,1517.56,118.969,0.2264,3218.6,478.68,105.56,7405.5,1557.9,12.952
4/4/13,82.677,110.6651,1559.98,120.47,1517.93,120.39,0.2263,3224.98,478.08,102.965,7336.5,1554.8,12.954
5/4/13,82.496,110.6132,1553.28,120.84,1516.61,122.82,0.2282,3203.86,478.2,101.935,7376,1581.25,12.774
8/4/13,82.752,110.4606,1563.07,120.95,1517.93,121.88,0.2302,3222.25,477.99,101.19,7457.5,1573.47,12.948
9/4/13,82.309,110.5837,1568.61,121.07,1519.46,121.58,0.2301,3237.86,479.34,102.22,7485.5,1585.35,13.057
10/4/13,82.532,110.7893,1587.73,120.75,1522.37,119.91,0.2301,3297.25,477.29,102.87,7547,1558.42,13.238
11/4/13,82.247,110.907,1593.37,120.83,1525.61,120.14,0.2301,3300.16,479.41,101.615,7510,1561.5,13.493
12/4/13,82.311,110.875,1588.85,121.43,1526.66,121.93,0.226,3294.95,478.38,98.83,7510,1482.75,13.644
15/4/13,82.417,111.0726,1552.36,121.47,1525.12,122.99,0.218,3216.49,474.82,97.59,7120.5,1348.21,13.386
16/4/13,81.749,111.3232,1574.57,121.25,1525.23,121.98,0.2259,3264.63,476.08,96.08,7219,1367.36,13.617
17/4/13,82.684,111.3651,1552.01,121.42,1524.32,122.79,0.2259,3204.67,475.86,95.1,7067,1376.25,13.37
18/4/13,82.559,111.2863,1541.61,121.53,1524.55,123.09,0.2259,3166.36,476.12,95.76,6962.5,1390.5,12.971
19/4/13,82.714,111.4743,1555.25,121.71,1525.04,122.83,0.2298,3206.06,476.44,96.75,6975,1403.79,13.016
22/4/13,82.676,111.2511,1562.5,121.75,1526.98,122.92,0.2217,3233.55,475.46,96.88,6875.5,1426.45,13.178
23/4/13,83.048,111.1233,1578.78,121.91,1529.66,122.49,0.2257,3269.33,472.74,97.045,6811,1413,13.445
24/4/13,83.048,111.178,1578.79,121.96,1532.04,122.8,0.2269,3269.65,473.11,98.385,6935.5,1431.99,13.439
25/4/13,82.744,111.4374,1585.16,121.89,1534.64,122.27,0.2249,3289.99,475.36,99.225,7035,1467.9,13.735
26/4/13,82.502,111.4841,1582.24,122.33,1536.31,123.39,0.2112,3279.26,475.1,99.83,7054.5,1461.92,12.741
29/4/13,82.147,111.6818,1593.61,122.34,1539.83,122.94,0.2072,3307.02,478.27,100.29,7079,1475.84,12.487
30/4/13,81.746,111.8969,1597.57,122.13,1542.56,123.01,0.2074,3328.79,478.34,99.05,7073.5,1476.71,12.691
1/5/13,81.484,111.8929,1582.7,122.31,1546.13,124.0099,0.1996,3299.13,475.34,96.115,6875,1457.64,12.412
2/5/13,82.224,111.8757,1597.59,122.31,1548.45,123.85,0.1958,3340.62,476.53,97.935,6870.5,1467.07,12.628
3/5/13,82.125,111.9553,1614.42,121.16,1551.7,120.93,0.2158,3378.63,477.47,101.865,7122,1470.75,12.903
6/5/13,82.315,112.0012,1617.5,121.14,1553.3,120.63,0.212,3392.97,474.96,101.865,7122,1469.46,12.786
7/5/13,82.253,112.1409,1625.96,121.046,1556.03,120.16,0.22,3396.63,476.56,102.725,7240.5,1452.7,12.887
8/5/13,81.896,112.4771,1632.69,121.16,1557.09,120.35,0.2202,3413.27,477.3,101.255,7326,1473.94,12.934
9/5/13,82.793,112.3776,1626.67,120.9,1557.55,120.04,0.2203,3409.17,476.64,100.795,7311,1458.15,13.008
10/5/13,83.143,111.6021,1633.7,120.27,1555.5,118.75,0.2367,3436.58,474.76,98.47,7390.5,1448.55,13.182
13/5/13,83.277,111.4103,1633.77,119.96,1551.91,117.84,0.2368,3438.79,475.75,99.35,7350.5,1430.59,13.226
14/5/13,83.595,111.5021,1650.34,119.64,1550.47,116.56,0.245,3462.61,475.2,100.205,7195.5,1425.46,13.417
15/5/13,83.83,111.218,1658.78,120.06,1549.81,117.341,0.2371,3471.62,474.61,99.115,7095.5,1393.03,13.328
16/5/13,83.588,111.0795,1650.47,120.61,1549.95,118.56,0.2293,3465.24,473.78,101.815,7095.5,1385.97,13.206
17/5/13,84.252,110.9853,1667.47,120.09,1549.92,117.06,0.2418,3498.97,473.91,101.385,7329.5,1359.5,13.495
20/5/13,83.736,110.9955,1666.29,119.95,1551.55,116.922,0.2379,3496.43,474.48,102.045,7276,1393.85,13.381
21/5/13,83.864,110.9875,1669.16,120.4,1551.92,117.84,0.234,3502.12,474.55,100.575,7384,1376.29,13.443
22/5/13,84.352,110.9106,1655.35,119.45,1552.06,116.09,0.2463,3463.3,474.13,99.325,7480,1370.27,13.148
23/5/13,83.8,110.4448,1650.51,119.57,1546.37,116.64,0.2465,3459.42,473.6,97.78,7285.5,1391.05,13.09
24/5/13,83.7,110.4871,1649.6,119.49,1545.31,116.8,0.2472,3459.14,472.45,98.495,7240,1386.64,13.087
